,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28
Bernardino Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0
Itatuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,4,2,0,0,0,11,0,2,0,5,7,4,0,4,0,0,0,0,8,7,2,2,0,1,4,6,0,3,0,1,0,6,0,7,11,0,0,-2,1,2,10,5,0,0,1,12,4,11,8,1,1,2,12,1,12,11,0,1,6,13,9,2,0,0,0,4,12,4,5,1,1,0,0,10,12,8,0,0,0,8,9,1,2,1,0,0,7,6,4,2,2,0,1,2,3,3,2,0,0,1,1,2,1,-1
Jacaraú,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,0,2,3,3,3,0,4,0,0,2,10,0,4,25,0,0,8,8,1,0,4,8,0,7,7,0,11,5,-1,0,1,10,2,15,6,0,1,3,1,7,1,1,0,0,0,23,8,15,6,0,1,6,12,4,2,0,1,0,21,4,0,3,1,0,0,0,0,0,0,2,0,0,0,3,-3,0,1,0,0,1,1,0,1
São Bento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,1,3,0,0,6,5,6,6,13,2,2,25,13,-4,6,23,5,2,21,19,9,14,47,26,2,50,39,6,10,8,2,2,36,25,0,26,9,1,3,14,20,9,7,20,0,0,20,10,4,5,13,1,2,40,15,18,21,12,1,0,49,60,43,9,1,2,0,86,118,26,31,25,13,1,64,37,40,51,23,0,1,56,29,34,27,15,0,-4,21,24,38,30,42,0,2,52,26,25,34,10,3,0,58,34,22,46
Cuité de Mamanguape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,2,0,3,0,0,4,1,4,0,0,0,1,0,2,0,3,2,1,1,3,2,0,8,1,0,0,2,2,7,0,1,0,0,2,3,1,4,4,0,0,3,2,4,2,0,0,0,6,3,1,3,0,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,0,7,0,1,0,3
Barra de São Miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,5,2,1,3,0,0,0,8,2,0,2,0,0,0,1,0,1,2,1,0,0,0,1,0,3,0,0,0,2,0,2,0,0,0,0,2,3,0,2,0,0,0,2,0,0,0
Algodão de Jandaíra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,1,0,0,0,0,0,3,0,0,0
Mamanguape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,1,3,2,1,2,1,0,6,3,3,0,4,10,6,1,32,3,24,21,16,16,1,16,13,17,30,28,74,0,32,20,61,4,19,82,0,51,65,1,118,60,25,7,65,79,0,69,27,1,7,58,57,22,84,28,21,1,24,72,31,74,33,3,3,36,20,33,8,1,1,0,105,57,12,14,32,6,6,18,15,17,24,5,6,0,23,20,2,17,9,1,4,20,7,3,8,2,4,3,10,13,8,5,5,0,3,5,12,-1,-5
Frei Martinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0
Riachão do Poço,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,3,0,0,3,1,0,2,0,0,0,1,0,0,1,2,0,1,1,0,1,5,2,0,0,0,2,1,0,2,0,0,0,3,2,1,2,0,0,4,2,9,0,0,0,0,5,3,2,2,1,0,1,4,3,1,4,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Ouro Velho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Caaporã,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,8,20,6,1,14,0,21,10,19,13,12,15,0,16,12,0,37,10,1,35,23,18,27,14,16,18,21,13,26,21,15,13,12,17,14,28,14,15,12,9,9,16,0,34,8,10,8,12,13,0,9,14,4,8,1,3,6,7,7,8,10,4,3,4,4,4,3,0,17,6,7,7,0,0,1,19,6,0,3,3,4,0,7,1,2,2,1,1,0,7,0,0,0,7,2,0,1,-1,1,6,0,1,0,4,0,0,7,5,0,1,1,8,1,2
Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,4,1,1,1,0,0,0,5,1,1,6,0,0,0,4,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
Cubati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,7,0,0,2,9,0,7,1,0,0,5,1,0,0,2,0,1,1,1,0,1,1,0,0,0,7,3,0,1,0,0,5,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
São Miguel de Taipu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,3,0,1,0,0,1,0,3,0,1,1,0,0,6,0,5,0,1,3,6,0,0,5,8,0,0,0,0,4,4,0,0,0,7,0,0,1,0,0,0,0,0,0,1,2,0,0,6,0,0,1,0,0,3,0,0,0,9,1,0,0,0,0,1,0,12,3,0,0,0,0,2,1,2,5,3,0,1,1,0,0,8,2,0,0,0,5,0,0,1,0,0,2,0,0,0,-2,0,0,0,3,0,1
Pedra Lavrada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,8,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,-2,1,0,1,0,0,0,0,0,0,0,0
Lagoa de Dentro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,0,0,14,-1,0,5,0,1,2,0,1,0,2,1,6,2,1,2,0,-1,3,1,0,10,0,0,0,1,7,0,0,9,8,2,6,0,0,4,3,1,3,1,1,0,3,3,0,2,2,0,1,0,0,0,0,2,0,0,9,0,0,0,3,3,0,0,0,0,0,2,1,1
João Pessoa,0,10,0,1,1,3,0,8,1,2,0,1,3,10,18,6,14,8,17,12,9,18,6,15,9,13,20,25,24,32,27,36,61,26,63,64,51,87,10,91,63,42,155,52,65,51,86,52,83,27,62,157,102,90,199,138,0,228,158,75,258,287,240,213,217,57,192,316,353,499,233,366,86,242,337,322,228,261,216,280,151,423,488,32,1081,337,64,115,412,137,239,646,434,131,114,604,290,389,231,423,146,72,481,264,223,400,349,69,67,228,293,184,172,88,154,48,133,497,667,493,249,217,120,173,271,311,330,221,312,15,229,277,291,64,140,50,83,286,406,259,219,159,255,1,318,138,246,290,179,23,28,290,242,178,108
Conceição,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,1,1,0,1,1,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,2,16,5,0,0,0,13,22,29,15,2,7,1,0,14,0,2,23,18,1,0,9,18,-1,1,6,0,4,9,30,63,36,8,0,0,42,23,11,14,16,0,3,35,22,0,-2,8,-1,0,18,2,0,0,0,0,0,11,-1,7,5
Imaculada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,5,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,3,0,0,5,0,1,1,0,0,0,0,0,0,0,5,0,0,4,0,0
Prata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Solânea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,0,0,2,0,0,11,0,3,2,2,1,18,11,3,1,4,3,8,3,5,6,0,0,5,4,3,2,1,0,1,4,1,0,7,6,4,2,2,0,3,4,8,2,0,7,5,8,2,3,0,4,-2,9,5,6,5,0,0,5,13,6,3,1,0,0,14,10,8,3,11,0,3,10,15,7,8,4,1,15,25,14,18,18,7,15,-1,12,14,10,19,6,14,0,2,35,0,17,31,0,0,1,34,14,1
Poço de José de Moura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,3,0,2,0,1,0,1,0,3,0,2,1,0,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
Juripiranga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,3,0,0,0,3,5,0,20,1,0,0,0,15,13,12,0,1,3,3,23,20,12,0,1,0,1,28,7,11,0,0,1,14,1,1,33,3,0,0,9,1,2,2,2,0,1,22,9,8,15,1,0,0,1,10,3,0,0,0,0,1,4,3,1,0,2,1,0,24,19,18,4,1,1,8,4,0,9,1,0,1,0,2,0,4,4,0,0,8,0,0,6,0,1,0,4,0,-2,0,0,0,0,2,3,9,5
Sumé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,3,0,3,7,0,0,2,5,9,0,1,2,-1,-10,-3,0,0,0,0,0,1,0,0,2,0,2,1,0,1,9,5,1,0,0,9,3,5,3,1,1,0,9,8,4,2,1,0,0,15,4,8,5,4,0,0,2,14,22,7,4,0,5,2,9,2,2,3,0,0,5,8,2,3,0,0,0,5,9,3,4,4,0,0,3,3,0,2,0,-1,0,1,2,3,0
Juru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,-4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,1,8,0,2,1,4,8,7,16,0,0,0,2,13,1,7,0,0,1,14,4,2,3,8,0,1,6,0,0,0,2,1,0,0,0,0,12
Carrapateira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,1,9,1,0,0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,4,1,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Soledade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,0,3,0,1,3,2,1,0,7,1,4,2,5,7,0,4,7,0,8,4,0,0,3,5,0,5,1,1,0,3,2,1,0,1,0,0,6,3,0,1,1,0,0,3,1,2,0,3,0,0,6,3,5,1,1,0,0,2,1,0,5,0,0,0,1,-2,0,5,0,0,0,4,6,0,3,2,0,0,4,4,3,0,0,0,0,2,4,0,6
Arara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,2,0,0,5,0,0,0,4,0,4,0,4,0,0,8,0,0,3,3,0,1,5,1,0,10,5,0,0,-1,6,0,2,11,0,0,1,1,11,0,12,1,0,10,0,1,7,7,0,1,0,7,1,1,0,0,0,10,7,1,2,0,0,5,6,2,1,5,0,0,0,-2,1,0,12,0,0,0,1,0,5,2,0,0,0,1,1,2,1,0,0,0,2,10,2,3
São José de Piranhas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,2,1,-1,0,0,1,1,3,0,4,0,2,0,3,2,0,6,3,1,0,6,9,14,4,-1,0,0,0,1,4,2,0,1,0,0,5,-1,0,1,1,0,15,11,28,4,1,0,0,3,2,0,0,0,0,0,2,1,6,-1,1,6,0,1,1,0,2,1,1,5,2,1,2,0,1,0,7,0,8,1,0
Brejo do Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,4,5,0,11,5,0,1,5,4,0,6,2,0,0,14,3,0,5,6,0,1,10,7,3,9,5,0,0,12,10,6,7,5,0,0,1,6,6,6,0,0,0,2,1,20,15,10,0,0,16,8,4,10,5,0,0,0,27,7,8,12,0,0,15,9,5,5,7,0,0,11,10,4,4,3,7,1,-6,15,4,6
Cacimba de Areia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aguiar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,4,0,1,-2,2,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,2,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,-2,1,0,2,0,0,0,4,0,1,0,0,0,2,1,0,3,0,0,0,0,6,0,5,2,0,0,11,8,6,8,5,0,0,3,0,3,2,0,0,0,3,5,0,0,0,0,6,0,0,1,2,0,0,0,0,1,0,0
Sapé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,2,3,0,0,5,2,4,5,-1,10,7,3,6,1,5,4,5,0,20,6,2,8,1,0,3,3,6,8,0,0,0,0,36,1,21,2,3,12,0,19,38,16,1,9,3,9,3,2,1,3,4,0,1,16,37,1,39,17,2,0,21,1,0,6,9,2,0,4,38,19,26,8,2,3,27,15,23,8,17,1,1,10,11,23,8,0,9,0,2,60,14,12,14,4,5,24,18,10,16,4,2,1,7,5,7,28,4,0,-1,19,13,17,3,2,6,0,6,21,46,1,1,1,1,6,5,0,2
Diamante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,5,0,15,17,4,1,14,2,0,19,23,0,14,2,1,0,22,11,3,22,23,0,0,3,6,2,6,8,0,0,6,1,6,0
Cacimbas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,12,1,4,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,6,1,2,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-2,0,0,0,1,0,-1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brejo dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,0,4,1,0,4,10,0,0,1
Matinhas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,3,3,1,2,0,0,4,0,0,0,1,1,0,2,5,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,1,0,0,1,3,2,2,1,1,0,0,0,4,1,1,0,0,0,5,0,0,4,0,0,5,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Patos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,1,1,4,2,2,2,1,3,6,7,25,9,19,16,19,10,36,45,15,19,45,23,38,15,0,0,0,0,29,66,9,49,28,10,22,23,22,55,30,24,13,24,32,40,16,9,14,2,19,21,18,1,70,26,0,13,52,23,53,75,44,34,0,97,-5,52,25,132,71,37,83,47,73,0,0,35,2,35,58,27,18,12,1,14,53,56,32,27,8,5,2,95,67,18,19,12,40,31,80,101,8,105,57,11,52,87,24,29,50,60,0,23,77,24,26,27,30,8,7,10,21,23,16
